_class,id,headline,title,url,avg_rating
course,887060,Overview of Corporate Sales. Get free SMstudy® Certified Corporate Sales Associate Certification with this course.,SMstudy®Corporate Sales Associate Certification Course,/course/smstudy-corporate-sales-basics/,4.4
course,4537508,"Try Using Paid Presets, Assets Taking Video Editing to the Next Level. Let's try Video Editing in Premiere",Get a second job with Adobe Creative Cloud.,/course/pre-edit/,3.85
course,109918,This is aimed to guide High School Students in Mr. Levin's Digital Art and Design Course through the Illustration Proces,Illustrating with Adobe Illustrator CS3,/course/c7_8_illustrations/,4.25
course,1341688,"Learn BBP online – anywhere, anytime! Created by physicians and adheres to the latest ILCOR Standards and Guidelines",Bloodborne Pathogens (BBP),/course/bloodborne-pathogens/,4.321429
course,2053623,The only course you'll need to get started!,Music Theory Fundamentals (AP Music Theory Part 1),/course/musictheoryfundamentals/,4.45
course,4215372,Building your SQL foundation in a short amount of time!,Beginners Introduction to SQL and Database Part II,/course/beginners-introduction-to-sql-and-database-part-2/,4.3
course,4193888,Learn the how the best athletes in history achieved greatness,Habits Of Legendary Sports Superstars,/course/legendaryhabits/,5.0
course,4818648,Learn Android App development from scratch with 8 simple lectures.,Android By Example - Learn Basics of Android App Development,/course/android-by-example-learn-basics-of-android/,4.2
course,5455582,Insider Input from an ACTUAL Resume Writer + What to Expect From ANY Writer at 3 Different Price & Service Levels,How to Evaluate Resume Writers,/course/how-to-evaluate-resume-writers/,4.5
course,1244954,"Complete Advanced IELTS Writing Course, Covering Task 1 and Task 2 of the Writing Test",HOW TO PASS IELTS WRITING: TASK 1 & TASK 2 High Band Score,/course/how-to-pass-ielts-writing/,4.45
course,2535614,Course 3 - Chapter 18,Bulletin 137 - Louisiana's ELC Licensing Regulations - 3,/course/bulletin-137-louisianas-elc-licensing-regulations-3/,4.8
course,3233325,Learn Create a Fiverr Account and Start Earning an Income - From Basic Setup to Advanced Pro Tips,Fiverr Blueprint - Make a Steady Fiverr Income,/course/fiverr-blueprint-make-a-steady-fiverr-income/,4.65
course,1546896,Tools to support your well being in day to day life by bringing together mindfulness and cognitive behavioural therapy.,Focus Toolkit,/course/focustoolkit/,4.3
course,3626618,Learn how to make sense of website statistics & increase organic traffic. A course by Visitor Analytics,Digital Marketing for Websites: Basics of SEO & Analytics,/course/digital-marketing-for-websites-basics-of-seo-and-analytics/,4.55
course,4762980,Learn how to integrate your Zbrush pipeline to Unreal Engine 5,Sculpting for Game Environments in Zbrush and UE5,/course/sculpting-for-game-environments-in-zbrush-and-ue5/,4.6
course,4429314,Introduction on multitier architecture with examples of implementation on AWS cloud,Multitier architecture with AWS,/course/multitier-architecture-with-aws/,4.35
course,4813484,"Build a highly profitable, wildly successful online business",Learn how to build a highly profitable online business,/course/learn-how-to-build-a-highly-profitable-online-business/,4.3333335
course,4839284,DeFi is a growing sector of financial tools built on Ethereum. Learn about how DeFi is changing the world of finance!,Decentralized Finance (DeFi) Fundamentals,/course/decentralized-finance-defi-fundamentals/,4.0
course,5044954,Accessing the Windows API and Syscalls,Introductory C# for Red Team,/course/introductory-csharp-for-red-team/,4.55
course,205442,This course features all the bare bone basics of the WordPress platform,WordPress Basics for Beginners,/course/wordpress-cms-basics/,4.35
course,1537160,Become the Assertive and Authentic YOU!,Say NO to People Pleasing,/course/say-no-to-people-pleasing-become-the-assertive-and-authentic-you/,4.05
course,3723088,"Secret methods to earn online income from home, 100% working work from home techniques",15 Brilliant and Genuine Ways to Make Money Online 2021,/course/15-brilliant-and-genuine-ways-to-make-money-online-2021/,4.0
course,3667604,"Self development and self-love course, which includes self-esteem and stress management",Certified Master Class in Self Love & Personal Development,/course/certified-master-class-in-self-love-personal-development/,4.4375
course,4844624,"Learn basics of seaborn , frequent used seaborn plots , styling in seaborn with the help of real-world use-cases",Basics of Seaborn for Data Analysis & Data Science,/course/seaborn_real_world_projects_for_data-analysis-data-science/,4.6
course,1573598,"Go Live in 1hr & Increase your Sales! Get 75% Open Rates, Auto Upselling & Abandoned Cart Recovery and Increased Sales",How to make an Ecommerce Chatbot for your Shopify Store,/course/ecommerce-chatbot/,4.15
course,2556690,Course 4 - Chapters 19 - 21,Bulletin 137 - Louisiana's ELC Licensing Regulations - 4,/course/bulletin-137-louisianas-elc-licensing-regulations-4/,4.8846154
course,2454352,"If you're looking to build a profitable app without having to code, this course will prepare you to build and scale.",Beginner's Guide: Use Bubble to Build an App Without Coding,/course/beginners-guide-use-bubble-to-build-an-app-without-coding/,4.75
course,2013610,"Master Your Grammar Errors, Master Commonly Confused Words and Phrases, and Achieve Success and Credibility as a Writer",Common English Grammar Mistakes and How to Fix Them--Sampler,/course/common-english-grammar-mistakes-and-how-to-fix-them-sampler/,4.4
course,3942590,An Amazing Coding Experience,C Programming Bootcamp: From Scratch,/course/c-programming-bootcamp-from-scratch/,3.6041667
course,4454240,TDS for Indian payroll,TDS for Indian Payroll - For Professionals,/course/tds-for-indian-payroll-for-professionals/,4.7
course,4207198,Learn how to create a harmonious interior design and choose right materials,"Interior Design Styles, Colors and Materials by Planner 5D",/course/interior-design-styles-colors-and-finish-materials/,4.3536587
course,3976440,Become an expert in the IT Networking Fundamentals and learn how networking stuff practically works in the real world.,Mastering the IT Networking Fundamentals: Mini Course,/course/mastering-the-it-networking-fundamentals-mini-course/,4.375
course,4059782,Learn Swing Trading - A Technical Analysis Based Highly PROFITABLE Forex Trading & Stock Trading Strategy That Works!,Three PROFITABLE Swing Trading Strategies - How to Guide,/course/three-profitable-swing-trading-strategies-how-to-guide/,4.0
course,4049844,Copy My High Ticket Affiliate Marketing,Clone My High Ticket Affiliate Marketing Business For FREE,/course/clone-my-high-ticket-affiliate-marketing-business-for-free/,4.142857
course,4038766,Learn How To Start E-Commerce Business Selling High-Ticket Digital Products & Services,Drop Servicing High Ticket Online Services MasterClass,/course/drop-servicing-high-ticket-online-services-masterclass/,4.0
course,5068520,The step-by-step blueprint to building a 7 figure e-commerce business the same way I did,FREE -  E-Commerce Training From a 7 Figure Store Owner,/course/free-e-commerce-training-from-a-7-figure-store-owner/,4.2954545
course,5280894,Fiverr freelancing for beginners & Experts. Rank & Earn Higher 1000% more like the top 1% of Fiverr Sellers,Fiverr Freelancer Success 2023 : Gig Rank & Top 1% Seller,/course/fiverrfreelancersuccess/,4.12
course,1118518,What's the probability you'd live or die on the Titanic?,Building a Binary Classification Model in Azure ML,/course/building-a-binary-classification-model-in-azure-ml/,4.5416665
course,666560,ODOO POS for customised Restaurant Management System,ODOO Restaurant Management,/course/odoo-restaurant-management/,4.2
course,317556,Learn the basics of marketing your website from a college professor who teaches internet marketing for a living.,Internet Marketing Course - An Intro to Website Marketing,/course/how-to-market-your-website-on-the-internet/,4.55
course,2846162,Ansible to the absolute beginner in DevOps with hands-on,Ansible for the Absolute Beginner - DevOps,/course/ansible-for-the-absolute-beginner-devops/,4.2105265
course,4252228,"DevOps Life Cycle ;Agile Vs DevOps ;Metrices; Tools ;Values; Fast Delivery Cycles; Build & Release Pipelines, Testing","Introduction to DevOps, Habits and Practices",/course/introduction-to-devops-habits-practices-and-pipelines/,3.4333334
course,4420210,Personalized protein plan for sports nutrition,Protein Integration In Sport,/course/protein-integration-in-sport/,4.875
course,3854940,Beginner friendly pattern and instruction to sew a pretty drawstring bag in three sizes. FREE sewing pattern included,FREE class - Sew an easy drawstring bag in three sizes,/course/free-class-sew-an-easy-drawstring-bag-in-three-sizes/,4.7
course,4433324,Advanced Guide To Pinterest Business and Pinterest Growth,Complete Guide to Pinterest Marketing and Growth in 2021,/course/pinterest-marketing-in-2021/,4.6
course,4844622,"Learn basics of Matplotlib ,frequent used Matplotlib plots , styling in Matplotlib with the help of real-world use-cases",Basics of Matplotlib for Data Analysis & Data Science,/course/matplotlib_real_world_projects_data-analysis-data-science/,4.05
course,2523526,Learn all of the fundamental programming techniques through the most demanded programming language on the market!,60 Minute Python Crash Course - Building a Solid Foundation!,/course/60-minute-python-crash-course-building-a-solid-foundation/,3.8
course,3897826,Fascinating Quantum Tantra Hypnosis That Can Help Your Align to the Successful Business Frequency & Wealth Mindset,7 Days Of the Rich Vibe Calibration Challenge,/course/the-rich-vibe-calibration-challenge/,4.8
course,4971888,"Future, home automation, how IOF will change the job market, security, and much more.",Internet Of Things For Beginners - The ABC Guide,/course/internet-of-things-for-beginners-the-abc-guide/,4.2
course,5311054,"Learn future value (compounding), present value (discounting), net present value (NPV) and internal rate of return (IRR)",Finance Fundamentals Crash Course: Time Value of Money,/course/finance-fundamentals-crash-course/,4.8333335
course,5528248,A Comprehensive Penetration Testing Course,WordPress Hacker's Playbook,/course/wordpress-pentesting/,4.5
course,2687852,"In 2020, Learn the Game-Changing Shopify Apps that will 10x Your Dropshipping and Ecommerce Sales",My Top 10 favorite Shopify Apps for Dropshipping,/course/freecourse/,4.6
course,2285723,"Learn how to automate your company's sales, customer support, and lead qualification processes",Chatfuel: The Complete Guide to Messenger Bots for Business,/course/chatfuel-complete-guide-messenger-bots/,4.9
course,3285518,Learn SketchUp for absolute beginners,Learn Google SketchUp Pro from absolute beginner level part1,/course/learn-google-sketchup-pro-from-absolute-beginner-level-part1/,4.15
course,4187506,Covering algorithms used in combinatorial game theory puzzles,Algorithms in Competitive Programming: Maths Puzzles II(1),/course/algorithms-in-competitive-programming-game-theory/,4.2
